,latitude,longitude,updated_type,updated_subtype,hour,count
487,41.8,-87.63,Hazard,Shoulder Hazards,10:00,68
488,41.8,-87.63,Hazard,Shoulder Hazards,11:00,103
489,41.8,-87.63,Hazard,Shoulder Hazards,12:00,126
490,41.8,-87.63,Hazard,Shoulder Hazards,13:00,151
491,41.8,-87.63,Hazard,Shoulder Hazards,14:00,175
492,41.8,-87.63,Hazard,Shoulder Hazards,15:00,168
493,41.8,-87.63,Hazard,Shoulder Hazards,16:00,152
494,41.8,-87.63,Hazard,Shoulder Hazards,17:00,154
495,41.8,-87.63,Hazard,Shoulder Hazards,18:00,201
496,41.8,-87.63,Hazard,Shoulder Hazards,19:00,174
497,41.8,-87.63,Hazard,Shoulder Hazards,21:00,199
498,41.8,-87.63,Hazard,Shoulder Hazards,22:00,205
499,41.8,-87.63,Hazard,Shoulder Hazards,23:00,195
500,41.8,-87.63,Hazard,Unclassified,08:00,3
501,41.8,-87.63,Hazard,Unclassified,12:00,5
502,41.8,-87.63,Hazard,Unclassified,13:00,4
503,41.8,-87.58,Accident,Minor,02:00,2
504,41.81,-87.76,Accident,Minor,10:00,1
505,41.81,-87.74,Hazard,Weather Hazards,01:00,3
506,41.81,-87.74,Jam,Heavy Traffic,09:00,2
507,41.81,-87.63,Accident,Major,02:00,9
508,41.81,-87.63,Accident,Major,03:00,9
509,41.81,-87.63,Accident,Major,04:00,6
510,41.81,-87.63,Accident,Major,05:00,8
511,41.81,-87.63,Accident,Major,07:00,6
512,41.81,-87.63,Accident,Major,08:00,7
513,41.81,-87.63,Accident,Major,09:00,11
514,41.81,-87.63,Accident,Major,10:00,4
515,41.81,-87.63,Accident,Major,13:00,6
516,41.81,-87.63,Accident,Major,14:00,8
517,41.81,-87.63,Accident,Major,18:00,11
518,41.81,-87.63,Accident,Major,20:00,12
519,41.81,-87.63,Accident,Major,22:00,12
520,41.81,-87.63,Accident,Minor,02:00,2
521,41.81,-87.63,Accident,Minor,04:00,2
522,41.81,-87.63,Accident,Minor,07:00,1
523,41.81,-87.63,Accident,Minor,10:00,1
524,41.81,-87.63,Accident,Minor,15:00,5
525,41.81,-87.63,Accident,Unclassified,03:00,11
526,41.81,-87.63,Accident,Unclassified,04:00,11
527,41.81,-87.63,Accident,Unclassified,05:00,9
528,41.81,-87.63,Accident,Unclassified,07:00,10
529,41.81,-87.63,Accident,Unclassified,08:00,5
530,41.81,-87.63,Accident,Unclassified,09:00,8
531,41.81,-87.63,Accident,Unclassified,10:00,9
532,41.81,-87.63,Accident,Unclassified,11:00,19
533,41.81,-87.63,Accident,Unclassified,12:00,15
534,41.81,-87.63,Accident,Unclassified,13:00,20
535,41.81,-87.63,Accident,Unclassified,14:00,23
536,41.81,-87.63,Accident,Unclassified,20:00,27
537,41.81,-87.63,Accident,Unclassified,21:00,28
538,41.81,-87.63,Hazard,Road Hazards,02:00,54
539,41.81,-87.63,Hazard,Road Hazards,03:00,52
540,41.81,-87.63,Hazard,Road Hazards,04:00,34
541,41.81,-87.63,Hazard,Road Hazards,05:00,40
542,41.81,-87.63,Hazard,Road Hazards,06:00,56
543,41.81,-87.63,Hazard,Road Hazards,07:00,50
544,41.81,-87.63,Hazard,Road Hazards,08:00,27
545,41.81,-87.63,Hazard,Road Hazards,09:00,38
546,41.81,-87.63,Hazard,Road Hazards,10:00,35
547,41.81,-87.63,Hazard,Road Hazards,11:00,54
548,41.81,-87.63,Hazard,Road Hazards,14:00,81
549,41.81,-87.63,Hazard,Road Hazards,15:00,77
550,41.81,-87.63,Hazard,Road Hazards,16:00,71
551,41.81,-87.63,Hazard,Shoulder Hazards,04:00,55
552,41.81,-87.63,Hazard,Shoulder Hazards,05:00,46
553,41.81,-87.63,Hazard,Shoulder Hazards,06:00,30
554,41.81,-87.63,Hazard,Shoulder Hazards,07:00,27
555,41.81,-87.63,Hazard,Shoulder Hazards,10:00,67
556,41.81,-87.63,Hazard,Shoulder Hazards,11:00,104
557,41.81,-87.63,Hazard,Shoulder Hazards,12:00,137
558,41.81,-87.63,Hazard,Shoulder Hazards,13:00,164
559,41.81,-87.63,Hazard,Shoulder Hazards,14:00,165
560,41.81,-87.63,Hazard,Shoulder Hazards,15:00,155
561,41.81,-87.63,Hazard,Shoulder Hazards,16:00,143
562,41.81,-87.63,Hazard,Shoulder Hazards,20:00,201
563,41.81,-87.63,Hazard,Shoulder Hazards,21:00,190
564,41.81,-87.63,Hazard,Shoulder Hazards,22:00,179
565,41.81,-87.63,Hazard,Unclassified,01:00,4
566,41.81,-87.63,Hazard,Unclassified,02:00,8
567,41.81,-87.63,Hazard,Unclassified,05:00,5
568,41.81,-87.63,Hazard,Unclassified,07:00,3
569,41.81,-87.63,Hazard,Unclassified,11:00,3
570,41.81,-87.63,Hazard,Unclassified,13:00,7
571,41.81,-87.63,Hazard,Unclassified,14:00,3
572,41.81,-87.63,Hazard,Weather Hazards,14:00,3
573,41.81,-87.63,Jam,Heavy Traffic,11:00,114
574,41.81,-87.59,Hazard,Weather Hazards,12:00,5
575,41.81,-87.59,Hazard,Weather Hazards,13:00,5
576,41.81,-87.59,Road Closures,Construction,23:00,1
577,41.82,-87.74,Accident,Major,14:00,5
578,41.82,-87.74,Accident,Major,15:00,5
579,41.82,-87.74,Accident,Minor,00:00,4
580,41.82,-87.74,Accident,Minor,08:00,1
581,41.82,-87.74,Accident,Minor,09:00,1
582,41.82,-87.74,Accident,Minor,11:00,2
583,41.82,-87.74,Accident,Minor,20:00,3
584,41.82,-87.74,Accident,Unclassified,05:00,7
585,41.82,-87.74,Accident,Unclassified,06:00,5
586,41.82,-87.74,Accident,Unclassified,08:00,4
587,41.82,-87.74,Accident,Unclassified,13:00,21
588,41.82,-87.74,Accident,Unclassified,15:00,13
589,41.82,-87.74,Hazard,Road Hazards,00:00,53
590,41.82,-87.74,Hazard,Road Hazards,11:00,55
591,41.82,-87.74,Hazard,Road Hazards,12:00,75
592,41.82,-87.74,Hazard,Road Hazards,14:00,93
593,41.82,-87.74,Hazard,Road Hazards,16:00,75
594,41.82,-87.74,Hazard,Road Hazards,17:00,81
595,41.82,-87.74,Hazard,Road Hazards,18:00,70
596,41.82,-87.74,Hazard,Road Hazards,19:00,94
597,41.82,-87.74,Hazard,Road Hazards,20:00,91
598,41.82,-87.74,Hazard,Road Hazards,22:00,71
599,41.82,-87.74,Hazard,Shoulder Hazards,08:00,26
600,41.82,-87.74,Hazard,Weather Hazards,00:00,4
601,41.82,-87.74,Hazard,Weather Hazards,01:00,4
602,41.82,-87.74,Hazard,Weather Hazards,03:00,4
603,41.82,-87.74,Hazard,Weather Hazards,04:00,4
604,41.82,-87.74,Hazard,Weather Hazards,06:00,3
605,41.82,-87.74,Hazard,Weather Hazards,07:00,4
606,41.82,-87.74,Hazard,Weather Hazards,09:00,2
607,41.82,-87.74,Jam,Heavy Traffic,07:00,1
608,41.82,-87.74,Jam,Heavy Traffic,09:00,3
609,41.82,-87.74,Jam,Heavy Traffic,10:00,56
610,41.82,-87.74,Jam,Moderate Traffic,08:00,1
611,41.82,-87.74,Jam,Moderate Traffic,11:00,4
612,41.82,-87.74,Jam,Moderate Traffic,19:00,13
613,41.82,-87.74,Jam,Moderate Traffic,22:00,7
614,41.82,-87.74,Jam,Stand Still Traffic,10:00,34
615,41.82,-87.74,Jam,Unclassified,09:00,2
616,41.82,-87.74,Jam,Unclassified,11:00,31
617,41.82,-87.74,Jam,Unclassified,16:00,37
618,41.82,-87.74,Jam,Unclassified,18:00,40
619,41.82,-87.73,Accident,Minor,07:00,1
620,41.82,-87.73,Hazard,Shoulder Hazards,04:00,54
621,41.82,-87.73,Hazard,Shoulder Hazards,10:00,69
622,41.82,-87.73,Hazard,Shoulder Hazards,11:00,91
623,41.82,-87.73,Hazard,Shoulder Hazards,12:00,132
624,41.82,-87.73,Hazard,Shoulder Hazards,17:00,166
625,41.82,-87.73,Hazard,Shoulder Hazards,18:00,170
626,41.82,-87.73,Hazard,Shoulder Hazards,19:00,197
627,41.82,-87.73,Jam,Moderate Traffic,00:00,6
628,41.82,-87.73,Jam,Moderate Traffic,01:00,4
629,41.82,-87.73,Jam,Moderate Traffic,06:00,1
630,41.82,-87.73,Jam,Moderate Traffic,12:00,9
631,41.82,-87.73,Jam,Moderate Traffic,16:00,7
632,41.82,-87.73,Jam,Moderate Traffic,18:00,7
633,41.82,-87.73,Jam,Unclassified,11:00,32
634,41.82,-87.72,Accident,Major,19:00,11
635,41.82,-87.72,Accident,Minor,07:00,1
636,41.82,-87.72,Accident,Minor,12:00,3
637,41.82,-87.72,Hazard,Unclassified,07:00,3
638,41.82,-87.72,Hazard,Weather Hazards,05:00,4
639,41.82,-87.72,Hazard,Weather Hazards,09:00,2
640,41.82,-87.63,Accident,Major,04:00,5
641,41.82,-87.63,Accident,Major,06:00,7
642,41.82,-87.63,Accident,Major,10:00,3
643,41.82,-87.63,Accident,Major,11:00,8
644,41.82,-87.63,Accident,Major,13:00,9
645,41.82,-87.63,Accident,Major,16:00,6
646,41.82,-87.63,Accident,Minor,06:00,2
647,41.82,-87.63,Accident,Minor,12:00,4
648,41.82,-87.63,Accident,Minor,21:00,4
649,41.82,-87.63,Accident,Unclassified,05:00,9
650,41.82,-87.63,Accident,Unclassified,10:00,9
651,41.82,-87.63,Accident,Unclassified,11:00,16
652,41.82,-87.63,Accident,Unclassified,14:00,17
653,41.82,-87.63,Hazard,Shoulder Hazards,00:00,133
654,41.82,-87.63,Hazard,Shoulder Hazards,01:00,104
655,41.82,-87.63,Hazard,Shoulder Hazards,02:00,94
656,41.82,-87.63,Hazard,Shoulder Hazards,05:00,52
657,41.82,-87.63,Hazard,Shoulder Hazards,06:00,42
658,41.82,-87.63,Hazard,Shoulder Hazards,07:00,36
659,41.82,-87.63,Hazard,Shoulder Hazards,08:00,29
660,41.82,-87.63,Hazard,Shoulder Hazards,09:00,46
661,41.82,-87.63,Hazard,Shoulder Hazards,10:00,79
662,41.82,-87.63,Hazard,Shoulder Hazards,11:00,111
663,41.82,-87.63,Hazard,Shoulder Hazards,12:00,147
664,41.82,-87.63,Hazard,Shoulder Hazards,13:00,218
665,41.82,-87.63,Hazard,Shoulder Hazards,14:00,212
666,41.82,-87.63,Hazard,Shoulder Hazards,15:00,203
667,41.82,-87.63,Hazard,Shoulder Hazards,16:00,151
668,41.82,-87.63,Hazard,Shoulder Hazards,17:00,155
669,41.82,-87.63,Hazard,Shoulder Hazards,18:00,195
670,41.82,-87.63,Hazard,Shoulder Hazards,19:00,212
671,41.82,-87.63,Hazard,Shoulder Hazards,20:00,241
672,41.82,-87.63,Hazard,Shoulder Hazards,21:00,239
673,41.82,-87.63,Hazard,Shoulder Hazards,22:00,235
674,41.82,-87.63,Hazard,Shoulder Hazards,23:00,167
675,41.82,-87.63,Hazard,Unclassified,01:00,4
676,41.82,-87.63,Hazard,Unclassified,03:00,4
677,41.82,-87.63,Hazard,Unclassified,08:00,4
678,41.82,-87.63,Hazard,Unclassified,11:00,3
679,41.82,-87.63,Hazard,Unclassified,13:00,6
680,41.82,-87.63,Jam,Stand Still Traffic,10:00,31
681,41.82,-87.62,Hazard,Weather Hazards,14:00,3
682,41.82,-87.6,Accident,Minor,17:00,2
683,41.83,-87.72,Hazard,Weather Hazards,01:00,8
684,41.83,-87.72,Hazard,Weather Hazards,02:00,3
685,41.83,-87.72,Hazard,Weather Hazards,04:00,4
686,41.83,-87.72,Hazard,Weather Hazards,06:00,3
687,41.83,-87.72,Hazard,Weather Hazards,07:00,3
688,41.83,-87.72,Hazard,Weather Hazards,16:00,5
689,41.83,-87.72,Hazard,Weather Hazards,17:00,3
690,41.83,-87.72,Hazard,Weather Hazards,20:00,5
691,41.83,-87.72,Jam,Heavy Traffic,07:00,2
692,41.83,-87.71,Accident,Major,01:00,5
693,41.83,-87.71,Accident,Minor,02:00,2
694,41.83,-87.71,Hazard,Unclassified,08:00,3
695,41.83,-87.71,Jam,Heavy Traffic,08:00,2
696,41.83,-87.71,Jam,Moderate Traffic,17:00,4
697,41.83,-87.71,Jam,Moderate Traffic,19:00,7
698,41.83,-87.71,Jam,Stand Still Traffic,06:00,4
699,41.83,-87.71,Jam,Stand Still Traffic,07:00,2
700,41.83,-87.7,Accident,Major,10:00,3
701,41.83,-87.7,Accident,Major,12:00,5
702,41.83,-87.7,Accident,Minor,06:00,2
703,41.83,-87.7,Accident,Minor,18:00,2
704,41.83,-87.7,Accident,Minor,19:00,4
705,41.83,-87.7,Accident,Unclassified,19:00,21
706,41.83,-87.7,Hazard,Weather Hazards,04:00,4
707,41.83,-87.7,Hazard,Weather Hazards,17:00,4
708,41.83,-87.7,Jam,Heavy Traffic,06:00,3
709,41.83,-87.7,Jam,Stand Still Traffic,05:00,9
710,41.83,-87.7,Jam,Stand Still Traffic,06:00,7
711,41.83,-87.7,Jam,Stand Still Traffic,07:00,2
712,41.83,-87.69,Hazard,Weather Hazards,02:00,3
713,41.83,-87.69,Hazard,Weather Hazards,10:00,8
714,41.83,-87.69,Hazard,Weather Hazards,14:00,4
715,41.83,-87.69,Hazard,Weather Hazards,17:00,5
716,41.83,-87.69,Hazard,Weather Hazards,22:00,4
717,41.83,-87.68,Hazard,Weather Hazards,16:00,4
718,41.83,-87.66,Hazard,Weather Hazards,15:00,3
719,41.83,-87.65,Hazard,Weather Hazards,13:00,5
720,41.83,-87.65,Hazard,Weather Hazards,16:00,3
721,41.83,-87.64,Hazard,Unclassified,09:00,5
722,41.83,-87.64,Hazard,Unclassified,10:00,3
723,41.83,-87.64,Road Closures,Construction,00:00,1
724,41.83,-87.64,Road Closures,Construction,14:00,1
725,41.83,-87.64,Road Closures,Construction,21:00,1
726,41.83,-87.64,Road Closures,Event-Related Closure,16:00,29
727,41.83,-87.64,Road Closures,Event-Related Closure,19:00,34
728,41.83,-87.64,Road Closures,Hazard-Related Closure,00:00,1
729,41.83,-87.63,Accident,Major,06:00,6
730,41.83,-87.63,Accident,Major,07:00,4
731,41.83,-87.63,Accident,Major,10:00,3
732,41.83,-87.63,Accident,Minor,06:00,1
733,41.83,-87.63,Accident,Minor,15:00,3
734,41.83,-87.63,Accident,Minor,16:00,2
735,41.83,-87.63,Accident,Minor,19:00,3
736,41.83,-87.63,Accident,Unclassified,10:00,7
737,41.83,-87.63,Accident,Unclassified,14:00,17
738,41.83,-87.63,Accident,Unclassified,15:00,14
739,41.83,-87.63,Hazard,Shoulder Hazards,03:00,71
740,41.83,-87.63,Hazard,Shoulder Hazards,07:00,27
741,41.83,-87.63,Hazard,Shoulder Hazards,09:00,37
742,41.83,-87.63,Hazard,Shoulder Hazards,10:00,63
743,41.83,-87.63,Hazard,Shoulder Hazards,11:00,107
744,41.83,-87.63,Hazard,Shoulder Hazards,12:00,157
745,41.83,-87.63,Hazard,Shoulder Hazards,13:00,171
746,41.83,-87.63,Hazard,Shoulder Hazards,14:00,181
747,41.83,-87.63,Hazard,Shoulder Hazards,15:00,162
748,41.83,-87.63,Hazard,Shoulder Hazards,17:00,160
749,41.83,-87.63,Hazard,Shoulder Hazards,18:00,181
750,41.83,-87.63,Hazard,Shoulder Hazards,19:00,160
751,41.83,-87.63,Hazard,Shoulder Hazards,20:00,192
752,41.83,-87.63,Hazard,Shoulder Hazards,23:00,166
753,41.83,-87.63,Hazard,Unclassified,06:00,4
754,41.83,-87.63,Hazard,Unclassified,08:00,3
755,41.83,-87.63,Hazard,Unclassified,09:00,5
756,41.83,-87.63,Hazard,Unclassified,10:00,3
757,41.83,-87.63,Hazard,Weather Hazards,16:00,3
758,41.83,-87.63,Hazard,Weather Hazards,21:00,5
759,41.83,-87.63,Jam,Heavy Traffic,10:00,100
760,41.83,-87.63,Jam,Heavy Traffic,11:00,108
761,41.83,-87.63,Jam,Moderate Traffic,10:00,3
762,41.83,-87.63,Jam,Moderate Traffic,12:00,6
763,41.83,-87.63,Jam,Moderate Traffic,20:00,5
764,41.83,-87.63,Jam,Stand Still Traffic,10:00,46
765,41.83,-87.63,Jam,Stand Still Traffic,11:00,71
766,41.83,-87.63,Jam,Unclassified,10:00,31
767,41.83,-87.63,Road Closures,Construction,21:00,1
768,41.84,-87.72,Jam,Heavy Traffic,08:00,1
769,41.84,-87.71,Jam,Light Traffic,21:00,1
770,41.84,-87.69,Hazard,Weather Hazards,10:00,7
771,41.84,-87.69,Hazard,Weather Hazards,17:00,4
772,41.84,-87.68,Accident,Minor,02:00,2
773,41.84,-87.68,Hazard,Unclassified,04:00,6
774,41.84,-87.67,Hazard,Weather Hazards,02:00,3
775,41.84,-87.67,Jam,Moderate Traffic,19:00,5
776,41.84,-87.67,Jam,Unclassified,05:00,4
777,41.84,-87.67,Road Closures,Hazard-Related Closure,04:00,1
778,41.84,-87.66,Accident,Major,10:00,4
779,41.84,-87.66,Accident,Minor,01:00,2
780,41.84,-87.66,Accident,Minor,06:00,2
781,41.84,-87.66,Accident,Minor,11:00,2
782,41.84,-87.66,Accident,Minor,17:00,2
783,41.84,-87.66,Accident,Minor,23:00,6
784,41.84,-87.66,Accident,Unclassified,18:00,18
785,41.84,-87.66,Accident,Unclassified,19:00,27
786,41.84,-87.66,Hazard,Weather Hazards,04:00,6
787,41.84,-87.66,Hazard,Weather Hazards,05:00,4
788,41.84,-87.66,Hazard,Weather Hazards,06:00,4
789,41.84,-87.66,Jam,Heavy Traffic,10:00,65
790,41.84,-87.66,Jam,Moderate Traffic,00:00,6
791,41.84,-87.66,Jam,Moderate Traffic,01:00,5
792,41.84,-87.66,Jam,Moderate Traffic,02:00,2
793,41.84,-87.66,Jam,Moderate Traffic,04:00,1
794,41.84,-87.66,Jam,Moderate Traffic,11:00,4
795,41.84,-87.66,Jam,Moderate Traffic,16:00,5
796,41.84,-87.66,Jam,Stand Still Traffic,10:00,30
797,41.84,-87.66,Jam,Unclassified,09:00,2
798,41.84,-87.66,Jam,Unclassified,10:00,21
799,41.84,-87.66,Jam,Unclassified,12:00,40
800,41.84,-87.66,Road Closures,Unclassified,09:00,2
801,41.84,-87.65,Jam,Moderate Traffic,10:00,2
802,41.84,-87.65,Jam,Moderate Traffic,11:00,3
803,41.84,-87.64,Road Closures,Event-Related Closure,16:00,18
804,41.84,-87.63,Accident,Major,02:00,5
805,41.84,-87.63,Accident,Major,03:00,8
806,41.84,-87.63,Accident,Major,04:00,6
807,41.84,-87.63,Accident,Major,08:00,5
808,41.84,-87.63,Accident,Major,10:00,3
809,41.84,-87.63,Accident,Major,11:00,9
810,41.84,-87.63,Accident,Major,13:00,8
811,41.84,-87.63,Accident,Major,15:00,6
812,41.84,-87.63,Accident,Major,17:00,7
813,41.84,-87.63,Accident,Major,20:00,11
814,41.84,-87.63,Accident,Major,21:00,11
815,41.84,-87.63,Accident,Minor,04:00,2
816,41.84,-87.63,Accident,Minor,09:00,1
817,41.84,-87.63,Accident,Minor,18:00,4
818,41.84,-87.63,Accident,Minor,19:00,3
819,41.84,-87.63,Accident,Minor,20:00,3
820,41.84,-87.63,Accident,Unclassified,06:00,8
821,41.84,-87.63,Accident,Unclassified,07:00,9
822,41.84,-87.63,Accident,Unclassified,08:00,5
823,41.84,-87.63,Accident,Unclassified,09:00,9
824,41.84,-87.63,Accident,Unclassified,10:00,10
825,41.84,-87.63,Accident,Unclassified,11:00,19
826,41.84,-87.63,Accident,Unclassified,14:00,18
827,41.84,-87.63,Accident,Unclassified,17:00,15
828,41.84,-87.63,Hazard,Road Hazards,01:00,41
829,41.84,-87.63,Hazard,Road Hazards,05:00,29
830,41.84,-87.63,Hazard,Road Hazards,06:00,24
831,41.84,-87.63,Hazard,Road Hazards,10:00,42
832,41.84,-87.63,Hazard,Road Hazards,11:00,67
833,41.84,-87.63,Hazard,Road Hazards,12:00,68
834,41.84,-87.63,Hazard,Road Hazards,13:00,90
835,41.84,-87.63,Hazard,Road Hazards,14:00,77
836,41.84,-87.63,Hazard,Road Hazards,17:00,72
837,41.84,-87.63,Hazard,Road Hazards,19:00,76
838,41.84,-87.63,Hazard,Road Hazards,20:00,84
839,41.84,-87.63,Hazard,Shoulder Hazards,00:00,145
840,41.84,-87.63,Hazard,Shoulder Hazards,01:00,113
841,41.84,-87.63,Hazard,Shoulder Hazards,02:00,98
842,41.84,-87.63,Hazard,Shoulder Hazards,03:00,90
843,41.84,-87.63,Hazard,Shoulder Hazards,04:00,79
844,41.84,-87.63,Hazard,Shoulder Hazards,05:00,45
845,41.84,-87.63,Hazard,Shoulder Hazards,06:00,33
846,41.84,-87.63,Hazard,Shoulder Hazards,07:00,28
847,41.84,-87.63,Hazard,Shoulder Hazards,09:00,38
848,41.84,-87.63,Hazard,Shoulder Hazards,10:00,62
849,41.84,-87.63,Hazard,Shoulder Hazards,11:00,118
850,41.84,-87.63,Hazard,Shoulder Hazards,12:00,158
851,41.84,-87.63,Hazard,Shoulder Hazards,13:00,201
852,41.84,-87.63,Hazard,Shoulder Hazards,14:00,221
853,41.84,-87.63,Hazard,Shoulder Hazards,15:00,259
854,41.84,-87.63,Hazard,Shoulder Hazards,16:00,187
855,41.84,-87.63,Hazard,Shoulder Hazards,17:00,215
856,41.84,-87.63,Hazard,Shoulder Hazards,18:00,219
857,41.84,-87.63,Hazard,Shoulder Hazards,19:00,227
858,41.84,-87.63,Hazard,Shoulder Hazards,20:00,221
859,41.84,-87.63,Hazard,Shoulder Hazards,21:00,233
860,41.84,-87.63,Hazard,Shoulder Hazards,22:00,219
861,41.84,-87.63,Hazard,Shoulder Hazards,23:00,161
862,41.84,-87.63,Hazard,Unclassified,05:00,7
863,41.84,-87.63,Hazard,Unclassified,07:00,3
864,41.84,-87.63,Hazard,Unclassified,08:00,3
865,41.84,-87.63,Hazard,Unclassified,09:00,8
866,41.84,-87.63,Hazard,Unclassified,10:00,4
867,41.84,-87.63,Hazard,Unclassified,11:00,4
868,41.84,-87.63,Hazard,Unclassified,12:00,3
869,41.84,-87.63,Hazard,Unclassified,15:00,3
870,41.84,-87.63,Hazard,Weather Hazards,14:00,3
871,41.84,-87.63,Hazard,Weather Hazards,16:00,4
872,41.84,-87.63,Jam,Heavy Traffic,08:00,2
873,41.84,-87.63,Jam,Heavy Traffic,10:00,57
874,41.84,-87.63,Jam,Stand Still Traffic,06:00,4
875,41.84,-87.63,Jam,Stand Still Traffic,09:00,3
876,41.84,-87.63,Jam,Unclassified,10:00,18
877,41.84,-87.63,Jam,Unclassified,15:00,38
878,41.84,-87.63,Road Closures,Construction,02:00,1
879,41.84,-87.63,Road Closures,Event-Related Closure,00:00,216
880,41.84,-87.63,Road Closures,Event-Related Closure,01:00,213
881,41.84,-87.63,Road Closures,Event-Related Closure,02:00,192
882,41.84,-87.63,Road Closures,Event-Related Closure,03:00,188
883,41.84,-87.63,Road Closures,Event-Related Closure,04:00,219
884,41.84,-87.63,Road Closures,Event-Related Closure,05:00,220
885,41.84,-87.63,Road Closures,Event-Related Closure,06:00,198
886,41.84,-87.63,Road Closures,Event-Related Closure,07:00,187
887,41.84,-87.63,Road Closures,Event-Related Closure,08:00,219
888,41.84,-87.63,Road Closures,Event-Related Closure,09:00,218
889,41.84,-87.63,Road Closures,Event-Related Closure,10:00,191
890,41.84,-87.63,Road Closures,Event-Related Closure,11:00,186
891,41.84,-87.63,Road Closures,Event-Related Closure,12:00,215
892,41.84,-87.63,Road Closures,Event-Related Closure,13:00,217
893,41.84,-87.63,Road Closures,Event-Related Closure,14:00,192
894,41.84,-87.63,Road Closures,Event-Related Closure,15:00,191
895,41.84,-87.63,Road Closures,Event-Related Closure,16:00,249
896,41.84,-87.63,Road Closures,Event-Related Closure,17:00,218
897,41.84,-87.63,Road Closures,Event-Related Closure,18:00,198
898,41.84,-87.63,Road Closures,Event-Related Closure,19:00,222
899,41.84,-87.63,Road Closures,Event-Related Closure,20:00,224
900,41.84,-87.63,Road Closures,Event-Related Closure,21:00,226
901,41.84,-87.63,Road Closures,Event-Related Closure,22:00,191
902,41.84,-87.63,Road Closures,Event-Related Closure,23:00,184
903,41.84,-87.63,Road Closures,Unclassified,00:00,13
904,41.84,-87.63,Road Closures,Unclassified,12:00,14
905,41.84,-87.61,Road Closures,Unclassified,06:00,4
906,41.84,-87.61,Road Closures,Unclassified,08:00,1
907,41.85,-87.72,Hazard,Unclassified,02:00,6
908,41.85,-87.71,Hazard,Road Hazards,12:00,77
909,41.85,-87.7,Road Closures,Unclassified,17:00,16
910,41.85,-87.7,Road Closures,Unclassified,18:00,24
911,41.85,-87.7,Road Closures,Unclassified,19:00,27
912,41.85,-87.68,Hazard,Weather Hazards,11:00,11
913,41.85,-87.68,Hazard,Weather Hazards,12:00,6
914,41.85,-87.68,Hazard,Weather Hazards,21:00,5
915,41.85,-87.66,Road Closures,Construction,14:00,1
916,41.85,-87.65,Accident,Major,02:00,5
917,41.85,-87.65,Accident,Major,08:00,4
918,41.85,-87.65,Accident,Minor,10:00,2
919,41.85,-87.65,Hazard,Unclassified,09:00,4
920,41.85,-87.65,Hazard,Weather Hazards,04:00,5
921,41.85,-87.65,Hazard,Weather Hazards,05:00,4
922,41.85,-87.65,Hazard,Weather Hazards,06:00,3
923,41.85,-87.65,Hazard,Weather Hazards,19:00,5
924,41.85,-87.65,Jam,Moderate Traffic,15:00,6
925,41.85,-87.65,Jam,Unclassified,09:00,4
926,41.85,-87.65,Road Closures,Unclassified,08:00,2
927,41.85,-87.64,Accident,Major,02:00,8
928,41.85,-87.64,Accident,Major,04:00,11
929,41.85,-87.64,Accident,Major,08:00,4
930,41.85,-87.64,Accident,Major,09:00,3
931,41.85,-87.64,Accident,Major,10:00,6
932,41.85,-87.64,Accident,Major,11:00,7
933,41.85,-87.64,Accident,Major,12:00,6
934,41.85,-87.64,Accident,Major,13:00,10
935,41.85,-87.64,Accident,Major,14:00,11
936,41.85,-87.64,Accident,Major,16:00,7
937,41.85,-87.64,Accident,Major,17:00,6
938,41.85,-87.64,Accident,Major,18:00,9
939,41.85,-87.64,Accident,Major,20:00,13
940,41.85,-87.64,Accident,Major,22:00,10
941,41.85,-87.64,Accident,Major,23:00,8
942,41.85,-87.64,Accident,Minor,01:00,4
943,41.85,-87.64,Accident,Minor,09:00,1
944,41.85,-87.64,Accident,Minor,12:00,3
945,41.85,-87.64,Accident,Minor,15:00,6
946,41.85,-87.64,Accident,Minor,16:00,5
947,41.85,-87.64,Accident,Minor,18:00,3
948,41.85,-87.64,Accident,Minor,21:00,7
949,41.85,-87.64,Accident,Unclassified,00:00,17
950,41.85,-87.64,Accident,Unclassified,02:00,14
951,41.85,-87.64,Accident,Unclassified,03:00,16
952,41.85,-87.64,Accident,Unclassified,04:00,14
953,41.85,-87.64,Accident,Unclassified,05:00,9
954,41.85,-87.64,Accident,Unclassified,06:00,7
955,41.85,-87.64,Accident,Unclassified,07:00,6
956,41.85,-87.64,Accident,Unclassified,08:00,5
957,41.85,-87.64,Accident,Unclassified,10:00,9
958,41.85,-87.64,Accident,Unclassified,11:00,11
959,41.85,-87.64,Accident,Unclassified,12:00,27
960,41.85,-87.64,Accident,Unclassified,13:00,25
961,41.85,-87.64,Accident,Unclassified,15:00,13
962,41.85,-87.64,Accident,Unclassified,16:00,21
963,41.85,-87.64,Accident,Unclassified,17:00,19
964,41.85,-87.64,Accident,Unclassified,20:00,27
965,41.85,-87.64,Accident,Unclassified,21:00,28
966,41.85,-87.64,Hazard,Road Hazards,01:00,51
967,41.85,-87.64,Hazard,Road Hazards,02:00,48
968,41.85,-87.64,Hazard,Road Hazards,04:00,31
969,41.85,-87.64,Hazard,Road Hazards,05:00,28
970,41.85,-87.64,Hazard,Road Hazards,06:00,21
971,41.85,-87.64,Hazard,Road Hazards,07:00,22
972,41.85,-87.64,Hazard,Road Hazards,10:00,39
973,41.85,-87.64,Hazard,Road Hazards,11:00,50
